UTC time	2708_pm1	2708_pm25	2708_pm10	2708_temperature	2708_humidity	2708_pressure
2018-06-03T09:00:00Z	6.512000	8.117333	10.440000	23.505556	49.063909	101625.320689
2018-06-03T10:00:00Z	6.448000	8.160000	10.506667	25.983333	46.797291	101615.765133
2018-06-03T11:00:00Z	4.742400	6.009600	7.728000	27.917500	41.003712	101621.554022
2018-06-03T12:00:00Z	2.826000	3.576000	4.635000	29.000000	39.235285	101595.154022
2018-06-03T13:00:00Z	2.160000	2.704000	3.593333	29.730556	34.381231	101542.542911
2018-06-03T14:00:00Z	1.744000	2.325333	3.026667	30.227778	27.533110	101492.654022
2018-06-03T15:00:00Z	1.941333	3.002667	4.353333	30.538889	26.572724	101471.209578
2018-06-03T16:00:00Z	1.404000	1.866000	2.415000	30.556250	28.559344	101455.029022
2018-06-03T17:00:00Z	1.856000	2.389333	3.186667	29.369444	21.549602	101417.209578
2018-06-03T18:00:00Z	2.629333	3.210667	4.073333	27.050000	24.632227	101409.542911
2018-06-03T19:00:00Z	5.610667	7.546667	10.006667	25.630556	29.358103	101404.098467
2018-06-03T20:00:00Z	11.450667	17.424000	26.686667	22.811111	47.086539	101421.876244
2018-06-03T21:00:00Z	13.450667	20.618667	32.613333	22.147222	50.805391	101410.431800
2018-06-03T22:00:00Z	12.837333	19.802667	30.166667	20.125000	56.740753	101412.876244
2018-06-03T23:00:00Z	10.874667	16.597333	24.680000	18.883333	59.755816	101401.209578
2018-06-04T00:00:00Z	10.740000	15.720000	22.710000	17.556250	64.918716	101368.529022
2018-06-04T01:00:00Z	10.906667	15.834667	22.560000	16.247222	71.143062	101357.987356
2018-06-04T02:00:00Z	11.429333	16.176000	23.046667	14.725000	78.942837	101345.209578
2018-06-04T03:00:00Z	11.578667	16.698667	24.186667	13.530556	82.926963	101335.765133
2018-06-04T04:00:00Z	11.781333	16.805333	24.113333	14.000000	84.464610	101321.431800
2018-06-04T05:00:00Z	10.746667	15.445333	21.320000	15.802778	83.772792	101320.209578
2018-06-04T06:00:00Z	10.128000	14.293333	19.193333	17.586111	74.100787	101312.431800
2018-06-04T07:00:00Z	9.652800	13.483200	18.288000	20.050000	63.628134	101281.954022
2018-06-04T08:00:00Z	8.730000	11.460000	14.700000	21.940625	55.981923	101250.779022
2018-06-04T09:00:00Z	7.941333	10.314667	13.333333	23.363889	49.201075	101221.098467
2018-06-04T10:00:00Z	6.480000	8.122667	10.553333	25.616667	41.872315	101174.431800
2018-06-04T11:00:00Z	6.645333	8.352000	10.860000	25.825000	45.556711	101133.542911
2018-06-04T12:00:00Z	6.346667	8.282667	10.766667	25.527778	48.577722	101096.876244
2018-06-04T13:00:00Z	8.501333	11.280000	14.693333	26.550000	46.873571	101030.876244
2018-06-04T14:00:00Z	9.906000	13.956000	18.367500	26.153125	51.904466	100967.529022
2018-06-04T15:00:00Z	9.536000	13.557333	17.673333	26.183333	46.736140	100910.765133
2018-06-04T16:00:00Z	8.336000	12.704000	16.766667	26.311111	46.799283	100876.098467
2018-06-04T17:00:00Z	9.610667	14.778667	20.340000	25.222222	49.216759	100849.654022
2018-06-04T18:00:00Z	11.408000	18.181333	26.946667	24.383333	48.738731	100830.987356
2018-06-04T19:00:00Z	11.962667	19.237333	29.000000	23.075000	53.803263	100830.542911
2018-06-04T20:00:00Z	13.584000	20.778000	30.937500	20.709375	64.869621	100872.404022
2018-06-04T21:00:00Z	12.830400	20.044800	30.666000	19.682500	68.699819	100880.254022
2018-06-04T22:00:00Z	11.701333	18.304000	27.666667	19.452778	69.235899	100900.209578
2018-06-04T23:00:00Z	9.530667	14.608000	20.226667	17.891667	74.564496	100921.654022
2018-06-05T00:00:00Z	8.762667	13.178667	17.366667	16.580556	80.743460	100943.098467
2018-06-05T01:00:00Z	9.696000	14.789333	20.446667	15.772222	81.200124	100945.765133
2018-06-05T02:00:00Z	9.893333	15.392000	21.806667	13.997222	91.608186	100942.765133
2018-06-05T03:00:00Z	10.490667	16.794667	25.053333	12.969444	92.148428	100934.876244
2018-06-05T04:00:00Z	11.430000	18.564000	28.065000	13.768750	90.794106	100936.404022
2018-06-05T05:00:00Z	11.610667	19.072000	28.986667	14.238889	90.727012	100950.876244
2018-06-05T06:00:00Z	11.317333	18.821333	28.566667	14.808333	90.420135	100980.654022
2018-06-05T07:00:00Z	12.272000	19.968000	30.733333	15.688889	89.401707	100997.987356
2018-06-05T08:00:00Z	12.373333	20.106667	30.820000	16.552778	84.663550	101035.431800
2018-06-05T09:00:00Z	12.192000	19.722667	29.946667	18.538889	76.464007	101065.654022
2018-06-05T10:00:00Z	11.317333	18.005333	26.813333	19.608333	72.626771	101100.542911
2018-06-05T11:00:00Z	10.608000	16.296000	23.700000	21.406250	66.909890	101122.529022
2018-06-05T12:00:00Z	10.608000	16.862400	24.576000	22.227500	67.913637	101115.054022
2018-06-05T13:00:00Z	8.864000	13.509333	18.233333	23.352778	56.131971	101103.765133
2018-06-05T14:00:00Z	6.880000	9.904000	12.980000	25.175000	41.957016	101087.987356
2018-06-05T15:00:00Z	4.304000	6.000000	7.960000	25.386111	39.300862	101118.876244
2018-06-05T16:00:00Z	2.805333	3.882667	5.093333	25.333333	38.393684	101165.320689
2018-06-05T17:00:00Z	1.210667	1.706667	2.286667	21.322222	44.859276	101244.987356
2018-06-05T18:00:00Z	0.816000	1.210667	1.700000	17.961806	45.325436	101358.542911
2018-06-05T19:00:00Z	0.970667	1.338667	1.766667	14.780556	54.186837	101484.098467
2018-06-05T20:00:00Z	1.590000	1.914000	2.640000	13.171875	59.231756	101613.654022
2018-06-05T21:00:00Z	1.354667	1.770667	2.346667	11.847222	64.428225	101715.654022
2018-06-05T22:00:00Z	0.693333	0.837333	1.246667	10.713889	62.444094	101790.320689
2018-06-05T23:00:00Z	0.634667	0.997333	1.420000	9.802778	65.079298	101908.209578
2018-06-06T00:00:00Z	0.997333	1.386667	2.026667	8.886111	67.191684	102006.320689
2018-06-06T01:00:00Z	1.109333	1.578667	2.386667	8.258333	63.948516	102043.876244
2018-06-06T02:00:00Z	0.960000	1.248000	1.820000	6.880556	69.477465	102071.765133
2018-06-06T03:00:00Z	1.068000	1.446000	2.227500	6.471875	71.720040	102089.029022
2018-06-06T04:00:00Z	1.568000	2.085333	2.893333	6.620000	71.934910	102127.209578
2018-06-06T05:00:00Z	1.642667	2.528000	3.873333	8.241667	65.445311	102210.209578
2018-06-06T06:00:00Z	2.154667	3.706667	5.833333	9.755556	52.350006	102256.654022
2018-06-06T07:00:00Z	0.816000	1.616000	2.453333	11.283333	43.441287	102301.765133
2018-06-06T08:00:00Z	0.410667	0.725333	1.186667	12.763889	45.561913	102340.876244
2018-06-06T09:00:00Z	0.762667	1.290667	1.793333	14.252778	29.775301	102378.209578
2018-06-06T10:00:00Z	0.949333	1.338667	1.786667	16.263889	31.393904	102386.320689
2018-06-06T11:00:00Z	0.645333	0.960000	1.273333	17.261111	43.816999	102383.765133
2018-06-06T12:00:00Z	0.618667	0.901333	1.346667	18.822222	33.627246	102375.209578
2018-06-06T13:00:00Z	0.666667	1.024000	1.486667	19.258333	36.304176	102333.209578
2018-06-06T14:00:00Z	0.613333	0.954667	1.440000	19.936111	33.410295	102276.320689
2018-06-06T15:00:00Z	1.104000	1.492800	2.052000	20.645000	34.914558	102238.154022
2018-06-06T16:00:00Z	0.654000	1.032000	1.470000	20.384375	34.702462	102199.529022
2018-06-06T17:00:00Z	1.466667	2.629333	3.893333	19.483333	32.997522	102197.987356
2018-06-06T18:00:00Z	0.517333	0.848000	1.173333	16.925000	34.811524	102213.098467
2018-06-06T19:00:00Z	0.858667	1.226667	1.753333	15.641667	37.589952	102255.765133
2018-06-06T20:00:00Z	2.912000	4.384000	6.273333	14.261111	41.229400	102304.542911
2018-06-06T21:00:00Z	7.274667	11.114667	16.146667	12.519444	46.895842	102309.320689
2018-06-06T22:00:00Z	3.578667	5.322667	7.613333	9.658333	61.910512	102312.987356
2018-06-06T23:00:00Z	3.792000	5.546667	7.766667	8.347222	68.386486	102332.431800
2018-06-07T00:00:00Z	3.957333	5.669333	8.000000	7.280556	71.442310	102316.765133
2018-06-07T01:00:00Z	3.765333	5.546667	7.973333	6.647222	75.168313	102301.431800
2018-06-07T02:00:00Z	3.253333	4.736000	6.446667	5.783333	80.436218	102298.654022
2018-06-07T03:00:00Z	3.701333	5.541333	7.966667	6.091667	79.973380	102300.209578
2018-06-07T04:00:00Z	4.392000	6.180000	8.460000	6.607600	73.761960	102314.154022
2018-06-07T05:00:00Z	3.365333	4.730667	6.646667	9.507222	60.368812	102353.542911
2018-06-07T06:00:00Z	3.440000	4.672000	6.506667	12.913889	47.314421	102394.765133
2018-06-07T07:00:00Z	2.826667	3.765333	5.046667	14.869444	35.646167	102416.765133
2018-06-07T08:00:00Z	1.024000	1.477333	2.166667	16.433333	36.451969	102433.765133
2018-06-07T09:00:00Z	0.928000	1.280000	1.820000	17.491667	39.165214	102410.209578
2018-06-07T10:00:00Z	1.216000	1.493333	2.086667	19.733333	29.289658	102383.320689
2018-06-07T11:00:00Z	1.061333	1.525333	2.200000	21.352778	27.987173	102348.987356
2018-06-07T12:00:00Z	0.978000	1.350000	1.897500	22.206250	30.352785	102313.279022
2018-06-07T13:00:00Z	0.842667	1.205333	1.766667	23.691667	25.605960	102238.542911
2018-06-07T14:00:00Z	1.210667	1.600000	2.313333	24.002778	28.923992	102177.431800
2018-06-07T15:00:00Z	1.226667	1.760000	2.313333	25.213889	33.860938	102132.654022
2018-06-07T16:00:00Z	1.242667	1.685333	2.253333	25.308333	39.787833	102077.431800
2018-06-07T17:00:00Z	1.718400	2.160000	3.126000	24.265000	27.264440	102026.354022
2018-06-07T18:00:00Z	3.882667	5.280000	7.686667	21.558333	26.890030	101995.542911
2018-06-07T19:00:00Z	4.133333	6.069333	8.993333	20.805556	28.403981	101982.987356
2018-06-07T20:00:00Z	7.452000	11.700000	17.302500	18.512500	34.932852	102009.279022
2018-06-07T21:00:00Z	9.813333	14.629333	21.340000	16.072222	42.633427	102012.542911
2018-06-07T22:00:00Z	6.672000	9.093333	12.540000	13.913889	50.557515	101995.876244
2018-06-07T23:00:00Z	6.834000	9.012000	12.562500	11.309375	62.671747	101972.779022
2018-06-08T00:00:00Z	6.000000	8.272000	11.306667	10.994444	62.407991	101925.876244
2018-06-08T01:00:00Z	6.336000	8.656000	12.166667	9.697222	68.323515	101876.765133
2018-06-08T02:00:00Z	7.459200	10.185600	13.998000	9.875000	66.705215	101840.754022
2018-06-08T03:00:00Z	7.434000	10.398000	13.890000	8.221875	78.128379	101829.904022
2018-06-08T04:00:00Z	7.493333	10.533333	14.353333	8.983333	77.811034	101844.876244
2018-06-08T05:00:00Z	7.466667	10.250667	13.866667	11.536111	71.557042	101829.765133
2018-06-08T06:00:00Z	7.248000	9.866667	13.273333	14.550000	57.380468	101838.765133
2018-06-08T07:00:00Z	5.461333	7.216000	9.973333	18.116667	47.807097	101834.431800
2018-06-08T08:00:00Z	4.042667	5.514667	7.440000	20.569444	42.268881	101829.765133
2018-06-08T09:00:00Z	2.309333	2.960000	4.020000	22.611111	34.304364	101816.987356
2018-06-08T10:00:00Z	2.357333	3.301333	4.586667	25.313889	31.496723	101804.987356
2018-06-08T11:00:00Z	1.941333	2.528000	3.500000	26.527778	27.962910	101779.431800
2018-06-08T12:00:00Z	2.026667	2.570667	3.506667	27.533333	29.299984	101729.542911
2018-06-08T13:00:00Z	1.690667	2.229333	2.960000	29.219444	28.260254	101676.320689
2018-06-08T14:00:00Z	1.552000	2.149333	2.866667	29.977778	26.253535	101625.431800
2018-06-08T15:00:00Z	2.058000	2.550000	3.540000	30.178125	26.669257	101578.529022
2018-06-08T16:00:00Z	2.170667	2.805333	3.680000	30.597222	28.343055	101542.876244
2018-06-08T17:00:00Z	2.289600	3.278400	4.638000	28.740000	28.875759	101517.954022
2018-06-08T18:00:00Z	2.058667	2.709333	3.573333	26.136111	27.032988	101527.542911
2018-06-08T19:00:00Z	2.458667	3.328000	4.493333	24.047222	29.305622	101543.654022
2018-06-08T20:00:00Z	4.266667	5.557333	7.946667	22.077778	34.597422	101578.987356
2018-06-08T21:00:00Z	5.541333	7.530667	10.406667	19.619444	42.977346	101586.542911
2018-06-08T22:00:00Z	8.184000	11.544000	16.275000	16.743750	53.455944	101607.654022
2018-06-08T23:00:00Z	6.992000	9.194667	12.586667	15.466667	57.810539	101603.431800
2018-06-09T00:00:00Z	7.152000	9.290667	12.513333	15.513889	61.589004	101617.209578
2018-06-09T01:00:00Z	7.498667	9.749333	13.053333	15.322222	63.287816	101629.431800
2018-06-09T02:00:00Z	7.872000	10.906667	14.426667	14.341667	68.267675	101625.542911
2018-06-09T03:00:00Z	7.658667	10.058667	13.420000	13.544444	66.809325	101635.765133
2018-06-09T04:00:00Z	7.372800	9.369600	12.600000	13.225000	71.082257	101624.954022
2018-06-09T05:00:00Z	7.068000	8.958000	12.000000	15.778125	64.572617	101631.404022
2018-06-09T06:00:00Z	6.917333	8.896000	11.946667	17.208333	58.062864	101617.209578
2018-06-09T07:00:00Z	5.349333	6.512000	8.646667	19.402778	51.769435	101601.542911
2018-06-09T08:00:00Z	4.112000	5.040000	6.613333	22.738889	42.537202	101627.654022
2018-06-09T09:00:00Z	3.093333	3.712000	4.966667	24.508333	38.893916	101618.431800
2018-06-09T10:00:00Z	2.682667	3.258667	4.186667	27.177778	33.372754	101600.542911
2018-06-09T11:00:00Z	2.922000	3.456000	4.597500	29.309375	28.198788	101570.154022
2018-06-09T12:00:00Z	3.280000	4.000000	5.200000	29.558333	27.494214	101562.876244
2018-06-09T13:00:00Z	2.668800	2.995200	3.948000	29.962500	27.156311	101520.254022
2018-06-09T14:00:00Z	2.906667	3.370667	4.386667	30.658333	26.740242	101461.876244
2018-06-09T15:00:00Z	2.832000	3.336000	4.305000	30.406250	26.692267	101417.404022
2018-06-09T16:00:00Z	2.794667	3.301333	4.280000	31.169444	27.289580	101411.431800
2018-06-09T17:00:00Z	3.322667	3.978667	5.253333	29.213889	29.185377	101423.876244
2018-06-09T18:00:00Z	3.738000	4.302000	5.752500	27.237500	29.299393	101434.654022
2018-06-09T19:00:00Z	4.133333	4.912000	6.413333	25.952778	29.756057	101430.098467
2018-06-09T20:00:00Z	6.666667	8.330667	11.133333	23.147222	41.650566	101434.209578
2018-06-09T21:00:00Z	10.309333	14.357333	20.433333	20.677778	50.836694	101460.876244
2018-06-09T22:00:00Z	8.320000	10.650667	14.200000	19.472222	54.038690	101484.876244
2018-06-09T23:00:00Z	7.776000	9.834667	13.140000	18.252778	60.058594	101474.209578
2018-06-10T00:00:00Z	8.837333	11.418667	14.993333	16.591667	64.826545	101458.209578
2018-06-10T01:00:00Z	8.213333	10.576000	13.940000	16.786111	66.782049	101443.098467
2018-06-10T02:00:00Z	8.064000	10.320000	13.665000	14.790625	74.120052	101417.154022
2018-06-10T03:00:00Z	7.728000	9.829333	12.926667	14.247222	76.754892	101380.765133
2018-06-10T04:00:00Z	7.216000	9.221333	11.926667	14.747222	74.069703	101361.209578
2018-06-10T05:00:00Z	7.013333	9.024000	11.813333	16.936111	64.367490	101351.876244
2018-06-10T06:00:00Z	7.072000	8.618667	11.333333	19.130556	54.696110	101352.542911
2018-06-10T07:00:00Z	6.997333	8.592000	11.233333	20.638889	51.724681	101357.987356
2018-06-10T08:00:00Z	6.528000	8.010667	10.333333	23.291667	46.011351	101320.431800
2018-06-10T09:00:00Z	6.144000	7.445333	9.673333	25.900000	37.760923	101282.987356
2018-06-10T10:00:00Z	5.040000	6.192000	8.002500	28.634375	33.822766	101237.404022
2018-06-10T11:00:00Z	5.386667	6.298667	8.160000	30.613889	24.668563	101199.098467
2018-06-10T12:00:00Z	5.104000	5.898667	7.520000	30.650000	27.400364	101164.209578
2018-06-10T13:00:00Z	5.440000	6.512000	8.566667	30.111111	31.194139	101116.876244
2018-06-10T14:00:00Z	6.400000	7.552000	9.613333	29.955556	33.578781	101055.765133
2018-06-10T15:00:00Z	6.960000	8.476800	10.950000	29.457500	36.124477	100995.654022
2018-06-10T16:00:00Z	7.637333	9.424000	12.133333	28.686111	37.050105	100946.987356
2018-06-10T17:00:00Z	8.725333	10.928000	14.120000	27.794444	37.637437	100938.209578
2018-06-10T18:00:00Z	8.886000	11.082000	14.497500	26.865625	39.756481	100957.154022
2018-06-10T19:00:00Z	9.466667	11.856000	15.493333	25.483333	45.043987	100928.765133
2018-06-10T20:00:00Z	13.184000	18.917333	28.180000	24.213889	51.226518	100899.320689
2018-06-10T21:00:00Z	12.053333	16.949333	24.480000	22.769444	56.492911	100879.098467
2018-06-10T22:00:00Z	14.688000	21.360000	32.587500	22.068750	58.526311	100890.279022
2018-06-10T23:00:00Z	11.194667	16.336000	23.326667	19.547222	75.663386	100914.209578
2018-06-11T00:00:00Z	12.201600	17.985600	26.532000	18.037500	91.757124	100903.754022
2018-06-11T01:00:00Z	12.858667	19.061333	28.346667	18.261111	90.098889	100882.765133
2018-06-11T02:00:00Z	13.216000	20.106667	30.120000	17.916667	90.072988	100885.320689
2018-06-11T03:00:00Z	13.656000	20.742000	31.102500	17.465625	97.841071	100895.279022
2018-06-11T04:00:00Z	13.397333	20.261333	30.413333	18.269444	91.372487	100890.876244
2018-06-11T05:00:00Z	14.080000	21.290667	32.133333	18.488889	91.278544	100871.987356
2018-06-11T06:00:00Z	14.085333	21.525333	32.633333	18.783333	88.190028	100901.987356
2018-06-11T07:00:00Z	14.202000	22.512000	34.635000	18.512500	90.697417	100918.404022
2018-06-11T08:00:00Z	13.344000	20.755200	31.440000	19.870000	80.808745	100921.654022
2018-06-11T09:00:00Z	11.530667	17.578667	25.473333	21.147222	67.639610	100914.320689
2018-06-11T10:00:00Z	12.944000	19.493333	29.000000	21.338889	71.227548	100913.876244
2018-06-11T11:00:00Z	11.616000	16.458667	23.113333	22.044444	69.654169	100916.987356
2018-06-11T12:00:00Z	10.848000	15.456000	21.246667	22.919444	61.836165	100931.654022
2018-06-11T13:00:00Z	10.885333	16.106667	22.713333	22.552778	58.340047	100950.765133
2018-06-11T14:00:00Z	9.558000	13.302000	17.872500	24.437500	52.390912	100938.029022
2018-06-11T15:00:00Z	8.741333	11.621333	15.093333	24.858333	46.782966	100902.431800
2018-06-11T16:00:00Z	8.826667	11.589333	15.180000	24.441667	44.859846	100859.098467
2018-06-11T17:00:00Z	8.234667	10.816000	13.886667	24.575000	43.282537	100838.654022
2018-06-11T18:00:00Z	7.552000	10.096000	13.186667	22.705556	48.710599	100819.098467
2018-06-11T19:00:00Z	8.090667	11.578667	15.586667	21.958333	51.326759	100819.765133
2018-06-11T20:00:00Z	8.256000	11.962667	17.033333	20.030556	56.076654	100845.098467
2018-06-11T21:00:00Z	10.404000	16.926000	25.245000	18.228125	61.633745	100867.654022
2018-06-11T22:00:00Z	9.637333	14.442667	20.326667	17.327778	65.246844	100883.542911
2018-06-11T23:00:00Z	7.365333	10.640000	14.413333	15.277778	73.149152	100905.320689
2018-06-12T00:00:00Z	7.274667	10.800000	14.773333	13.580556	78.159794	100879.987356
2018-06-12T01:00:00Z	7.568000	11.109333	14.753333	11.136111	87.876726	100872.987356
2018-06-12T02:00:00Z	9.110400	13.377600	18.378000	11.007500	90.125508	100837.654022
2018-06-12T03:00:00Z	9.450667	14.576000	20.033333	10.497222	91.207425	100786.320689
2018-06-12T04:00:00Z	8.709333	13.482667	18.320000	9.702778	94.165121	100766.987356
2018-06-12T05:00:00Z	6.888000	10.044000	13.380000	12.840625	83.938837	100770.779022
2018-06-12T06:00:00Z	5.365333	7.514667	10.100000	14.461111	76.235993	100814.320689
2018-06-12T07:00:00Z	4.890667	6.885333	9.126667	15.366667	65.214208	100837.876244
2018-06-12T08:00:00Z	5.786667	8.709333	12.040000	16.430556	57.940176	100841.987356
2018-06-12T09:00:00Z	3.722667	5.141333	6.933333	17.722222	47.610898	100835.987356
2018-06-12T10:00:00Z	3.696000	5.152000	6.980000	18.769444	51.310162	100836.431800
2018-06-12T11:00:00Z	3.674667	4.965333	6.506667	19.877778	49.128543	100855.654022
2018-06-12T12:00:00Z	3.456000	4.442667	5.866667	20.400000	52.743737	100852.431800
2018-06-12T13:00:00Z	3.264000	4.122000	5.310000	20.659375	49.973586	100873.154022
2018-06-12T14:00:00Z	3.898667	4.922667	6.573333	20.363889	50.930965	100903.654022
2018-06-12T15:00:00Z	3.098667	3.893333	5.140000	19.977778	53.048141	100910.431800
2018-06-12T16:00:00Z	2.661333	3.376000	4.540000	20.225000	54.526134	100888.654022
2018-06-12T17:00:00Z	2.236800	2.889600	3.750000	20.400000	50.615733	100906.554022
2018-06-12T18:00:00Z	2.700000	3.438000	4.665000	18.493750	53.383630	100934.904022
2018-06-12T19:00:00Z	5.414400	8.356800	11.868000	17.915000	55.678900	100958.754022
2018-06-12T20:00:00Z	4.650000	6.186000	8.265000	16.903125	61.155402	101005.404022
2018-06-12T21:00:00Z	6.378667	8.986667	12.086667	14.788889	70.311722	101022.987356
2018-06-12T22:00:00Z	8.965333	13.440000	18.980000	13.894444	76.377742	101003.431800
2018-06-12T23:00:00Z	7.738667	11.338667	15.493333	11.569444	85.030496	100984.209578
2018-06-13T00:00:00Z	8.922000	13.314000	18.532500	11.512500	85.406085	101002.279022
2018-06-13T01:00:00Z	8.629333	12.800000	17.313333	11.750000	84.037481	100991.320689
2018-06-13T02:00:00Z	8.704000	12.458667	17.013333	10.988889	84.950404	101006.320689
2018-06-13T03:00:00Z	9.532800	14.683200	20.364000	10.812500	84.857283	101017.554022
2018-06-13T04:00:00Z	10.501333	16.437333	23.953333	12.402778	82.841083	101060.876244
2018-06-13T05:00:00Z	10.288000	16.234667	23.453333	13.522222	79.327887	101076.431800
2018-06-13T06:00:00Z	9.280000	14.298667	19.393333	14.016667	77.956438	101036.765133
2018-06-13T07:00:00Z	8.421333	13.136000	17.786667	15.358333	75.548512	101029.098467
2018-06-13T08:00:00Z	7.632000	11.892000	15.907500	15.862500	73.848895	101043.154022
2018-06-13T09:00:00Z	7.493333	11.861333	16.026667	16.136111	75.790787	101063.542911
2018-06-13T10:00:00Z	5.077333	7.013333	9.193333	16.405556	75.686098	101060.654022
2018-06-13T11:00:00Z	4.992000	6.768000	8.986667	16.461111	79.037373	101052.654022
2018-06-13T12:00:00Z	5.317333	7.434667	10.020000	16.519444	74.791748	101058.431800
2018-06-13T13:00:00Z	4.762667	6.528000	8.660000	17.152778	73.778291	101051.431800
2018-06-13T14:00:00Z	7.963200	12.139200	17.418000	17.440000	68.134647	101058.454022
2018-06-13T15:00:00Z	6.144000	8.778667	11.613333	17.800000	65.700383	101054.987356
2018-06-13T16:00:00Z	6.954000	10.170000	13.627500	18.500000	60.875139	101062.154022
2018-06-13T17:00:00Z	7.157333	10.858667	14.866667	18.408333	59.223386	101077.765133
2018-06-13T18:00:00Z	7.690667	11.477333	15.100000	17.691667	60.713507	101102.765133
2018-06-13T19:00:00Z	9.520000	14.682667	20.806667	18.041667	59.911358	101164.654022
2018-06-13T20:00:00Z	11.328000	17.754000	26.812500	17.296875	67.817176	101229.029022
2018-06-13T21:00:00Z	17.258667	28.005333	42.386667	16.536111	68.114706	101271.431800
2018-06-13T22:00:00Z	11.258667	17.898667	27.420000	15.691667	71.198271	101285.320689
2018-06-13T23:00:00Z	10.449600	16.195200	24.060000	16.035000	66.370009	101284.954022
2018-06-14T00:00:00Z	12.805333	20.741333	31.740000	14.788889	75.570933	101334.654022
2018-06-14T01:00:00Z	10.992000	17.106000	25.455000	12.637500	85.160960	101352.654022
2018-06-14T02:00:00Z	9.610667	14.805333	20.473333	12.244444	88.520123	101359.542911
2018-06-14T03:00:00Z	8.661333	13.301333	18.346667	11.925000	89.576962	101373.654022
2018-06-14T04:00:00Z	7.301333	11.173333	14.800000	11.836111	91.677309	101415.542911
2018-06-14T05:00:00Z	6.360000	9.564000	12.645000	12.618750	87.649161	101448.529022
2018-06-14T06:00:00Z	3.748800	5.395200	7.344000	13.940000	79.267766	101480.054022
2018-06-14T07:00:00Z	4.288000	5.840000	7.820000	15.388889	71.535187	101497.320689
2018-06-14T08:00:00Z	4.400000	5.882667	7.673333	17.241667	61.611966	101491.431800
2018-06-14T09:00:00Z	4.154667	5.386667	7.180000	18.113889	57.701547	101497.431800
2018-06-14T10:00:00Z	2.901333	3.808000	5.153333	19.380556	56.931206	101493.765133
2018-06-14T11:00:00Z	2.997333	3.866667	5.233333	20.172222	55.698981	101493.542911
2018-06-14T12:00:00Z	3.876000	5.094000	7.177500	21.003125	52.039675	101485.904022
2018-06-14T13:00:00Z	3.589333	4.586667	6.320000	20.858333	53.893924	101471.209578
2018-06-14T14:00:00Z	2.682667	3.360000	4.473333	22.291667	49.507213	101440.654022
2018-06-14T15:00:00Z	2.602667	3.258667	4.260000	22.541667	48.279798	101439.987356
2018-06-14T16:00:00Z	2.730667	3.552000	4.766667	22.113889	46.485692	101424.209578
2018-06-14T17:00:00Z	3.152000	3.989333	5.500000	22.561111	45.470619	101395.098467
2018-06-14T18:00:00Z	3.872000	5.504000	7.353333	21.677778	44.813017	101414.098467
2018-06-14T19:00:00Z	3.669333	4.762667	6.326667	20.902778	48.134308	101446.431800
2018-06-14T20:00:00Z	4.236000	5.658000	7.552500	19.153125	54.538381	101498.404022
2018-06-14T21:00:00Z	10.058667	15.466667	23.473333	17.938889	60.180277	101524.320689
2018-06-14T22:00:00Z	9.210667	13.424000	19.300000	16.636111	63.790163	101543.765133
2018-06-14T23:00:00Z	6.421333	8.778667	11.766667	15.005556	69.969084	101569.209578
2018-06-15T00:00:00Z	6.789333	9.349333	12.366667	15.586111	71.679664	101586.987356
2018-06-15T01:00:00Z	6.936000	9.700800	12.978000	14.292500	79.398281	101593.954022
2018-06-15T02:00:00Z	7.285333	10.346667	13.686667	13.763889	82.082774	101578.654022
2018-06-15T03:00:00Z	7.541333	11.290667	15.106667	12.413889	87.849107	101579.431800
2018-06-15T04:00:00Z	7.350000	10.356000	13.747500	11.278125	94.579405	101600.904022
2018-06-15T05:00:00Z	8.976000	12.842667	17.260000	12.238889	91.731080	101627.765133
2018-06-15T06:00:00Z	10.421333	16.693333	23.746667	15.777778	76.463079	101655.876244
2018-06-15T07:00:00Z	5.765333	7.573333	10.066667	17.327778	72.810980	101681.987356
2018-06-15T08:00:00Z	4.086000	5.340000	7.125000	19.431250	50.947097	101705.904022
2018-06-15T09:00:00Z	3.466667	4.714667	6.300000	21.016667	43.678923	101713.098467
2018-06-15T10:00:00Z	3.902400	4.972800	6.504000	22.815000	39.269209	101704.354022
2018-06-15T11:00:00Z	4.138667	5.237333	6.813333	23.100000	39.757394	101691.765133
2018-06-15T12:00:00Z	4.170000	5.478000	7.215000	22.503125	40.724429	101689.529022
2018-06-15T13:00:00Z	4.794667	6.256000	8.186667	24.102778	39.410576	101685.209578
2018-06-15T14:00:00Z	5.066667	6.810667	9.080000	23.836111	38.899418	101678.765133
2018-06-15T15:00:00Z	4.602667	5.962667	7.733333	23.377778	39.069966	101685.765133
2018-06-15T16:00:00Z	4.821333	6.234667	8.080000	22.111111	39.936886	101698.098467
2018-06-15T17:00:00Z	5.280000	7.056000	9.037500	22.065625	39.421654	101706.029022
2018-06-15T18:00:00Z	5.246400	6.835200	9.246000	21.507500	39.387597	101727.254022
2018-06-15T19:00:00Z	5.072000	6.848000	9.146667	20.794444	40.976137	101748.987356
2018-06-15T20:00:00Z	6.053333	8.394667	11.300000	18.869444	45.661595	101778.876244
2018-06-15T21:00:00Z	8.096000	10.938667	14.966667	15.841667	62.613959	101813.209578
2018-06-15T22:00:00Z	7.850667	10.768000	14.906667	15.105556	64.870019	101851.209578
2018-06-15T23:00:00Z	7.002000	9.600000	12.742500	15.037500	66.235778	101868.029022
